VehicleAge,Make,VehOdo,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,WarrantyCost,IsBadBuy
0.222222,CHEVROLET,0.623003,0.217209,0.231981,0.214895,0
0.444444,CHEVROLET,0.451259,0.155998,0.189193,0.07689,0
0.444444,FORD,0.517711,0.136367,0.162271,0.120949,0
0.222222,DODGE,0.432781,0.247277,0.261735,0.065094,0
0.333333,CHEVROLET,0.54692,0.215116,0.240753,0.176379,0
0.333333,SATURN,0.673764,0.147371,0.174041,0.048465,0
0.444444,CHEVROLET,0.443936,0.113229,0.136917,0.029704,0
0.555556,CHEVROLET,0.717816,0.105875,0.138622,0.055571,0
0.333333,MAZDA,0.61834,0.257913,0.277932,0.115122,0
0.555556,GMC,0.743697,0.162267,0.188774,0.111001,0
0.555556,DODGE,0.462261,0.234605,0.284807,0.041501,0
0.222222,CHEVROLET,0.612046,0.243798,0.26696,0.081865,0
0.444444,FORD,0.810888,0.135717,0.160869,0.18647,0
0.333333,CHEVROLET,0.65167,0.197013,0.224447,0.214895,0
0.555556,NISSAN,0.696966,0.178401,0.20352,0.037095,0
0.555556,TOYOTA,0.841558,0.251888,0.289674,0.043064,0
0.666667,FORD,0.82694,0.102028,0.116101,0.18647,0
0.888889,FORD,0.677822,0.051933,0.07037,0.107732,0
0.555556,DODGE,0.646593,0.081747,0.103451,0.031836,0
0.222222,DODGE,0.47273,0.2096,0.229066,0.065094,0
0.888889,FORD,0.671428,0.068198,0.087749,0.057845,0
0.444444,SUZUKI,0.466995,0.089412,0.112856,0.006111,0
0.333333,CHEVROLET,0.757755,0.175629,0.203327,0.129477,0
0.444444,CHEVROLET,0.601793,0.077249,0.098749,0.098493,0
0.444444,CHEVROLET,0.685009,0.171273,0.20363,0.240193,0
0.444444,DODGE,0.81968,0.112324,0.13777,0.124929,0
0.333333,DODGE,0.721576,0.39049,0.427691,0.074048,0
0.222222,SUZUKI,0.378837,0.153028,0.169614,0.002843,0
0.666667,CHEVROLET,0.728033,0.071762,0.106971,0.111001,0
0.444444,CHRYSLER,0.566118,0.162267,0.188774,0.107021,0
0.666667,MAZDA,0.720205,0.130484,0.152509,0.092524,0
0.666667,CHEVROLET,0.518865,0.064775,0.082167,0.079306,0
0.888889,MAZDA,0.634176,0.057336,0.076557,0.091103,1
0.777778,CHEVROLET,0.64534,0.07295,0.094514,0.29079,1
0.222222,CHRYSLER,0.478565,0.140893,0.158422,0.088687,1
0.444444,DODGE,0.650065,0.253727,0.292699,0.065094,0
0.666667,CHEVROLET,0.620442,0.162267,0.188774,0.15776,1
1,CHEVROLET,0.380496,0.041298,0.064348,0.185759,0
0.444444,CHEVROLET,0.298128,0.094363,0.114561,0.017055,1
0.555556,CHEVROLET,0.482307,0.124798,0.154902,0.053297,0
0.777778,BUICK,0.572909,0.069923,0.095751,0.219016,0
0.888889,CHRYSLER,0.81968,0.049444,0.060608,0.208641,1
0.222222,DODGE,0.815424,0.280627,0.291709,0.166003,0
0.444444,DODGE,0.419156,0.138008,0.167799,0.088687,1
0.555556,PONTIAC,0.693062,0.130229,0.164774,0.240193,1
0.444444,CHEVROLET,0.661842,0.079654,0.099876,0.098493,0
0.333333,CHRYSLER,0.692863,0.197183,0.236354,0.184906,0
0.555556,CHEVROLET,0.688932,0.100727,0.124075,0.240193,0
0.222222,DODGE,0.425306,0.234238,0.248398,0.065094,0
0.222222,CHEVROLET,0.543457,0.212825,0.236079,0.176379,0
0.333333,CHEVROLET,0.732055,0.249767,0.281864,0.147953,0
0.555556,CHEVROLET,0.273509,0.099171,0.129025,0.102189,0
0.333333,GMC,0.607248,0.171612,0.19703,0.115122,0
0.555556,DODGE,0.566245,0.05414,0.079747,0.107021,0
0.555556,FORD,0.709907,0.215201,0.245703,0.055571,0
0.333333,FORD,0.6267,0.148474,0.182456,0.065094,0
0.555556,MERCURY,0.730188,0.069358,0.094624,0.074048,0
0.444444,CHEVROLET,0.683205,0.116284,0.140135,0.055571,0
0.333333,CHEVROLET,0.749315,0.263146,0.344012,0.111001,0
0.444444,DODGE,0.691511,0.10166,0.123883,0.111001,1
0.333333,SUZUKI,0.335083,0.090148,0.116046,0.002843,0
0.444444,HYUNDAI,0.539236,0.15976,0.173628,0.037806,0
0.444444,DODGE,0.676244,0.186773,0.213282,0.098493,0
0.333333,FORD,0.53131,0.287925,0.330895,0.093235,0
0.444444,MITSUBISHI,0.705948,0.085509,0.103864,0.018761,1
0.222222,JEEP,0.706165,0.276384,0.301471,0.074048,0
0.444444,CHRYSLER,0.699293,0.11074,0.13238,0.147953,0
0.444444,CHEVROLET,0.541509,0.083359,0.101334,0.037806,0
0.222222,DODGE,0.535548,0.197098,0.217847,0.051592,0
0.444444,FORD,0.633463,0.264051,0.293332,0.065094,0
0.222222,DODGE,0.427515,0.208582,0.212595,0.041501,0
0.555556,PONTIAC,0.275277,0.152745,0.183336,0.051165,0
0.444444,MERCURY,0.564143,0.209487,0.241881,0.037806,0
0.555556,DODGE,0.63423,0.04274,0.059315,0.031836,1
0.444444,DODGE,0.537478,0.147088,0.167469,0.107021,0
0.222222,CHEVROLET,0.697291,0.186349,0.211605,0.25867,0
0.777778,FORD,0.374653,0.104913,0.127045,0.06552,0
0.444444,CHEVROLET,0.631984,0.147145,0.177176,0.115122,0
0.444444,TOYOTA,0.64433,0.169858,0.193455,0.015208,0
0.555556,CHRYSLER,0.676036,0.088281,0.110161,0.131751,1
0.111111,MERCURY,0.738268,0.307046,0.370934,0.055571,0
0.444444,CHEVROLET,0.595318,0.171273,0.20363,0.214895,0
0.444444,MAZDA,0.605102,0.167115,0.19428,0.115122,0
0.333333,FORD,0.568355,0.128023,0.149264,0.051592,0
0.333333,PONTIAC,0.632201,0.157299,0.19054,0.214895,0
0.444444,CHEVROLET,0.605697,0.132605,0.161996,0.214895,0
0.333333,FORD,0.54894,0.229231,0.27202,0.037806,0
0.333333,MERCURY,0.60512,0.290668,0.318768,0.048465,0
0.444444,CHEVROLET,0.582891,0.143637,0.170329,0.06552,0
0.333333,NISSAN,0.444748,0.167539,0.18691,0.006111,0
0.666667,CHEVROLET,0.797911,0.136679,0.157432,0.167567,0
0.333333,KIA,0.524555,0.162267,0.188774,0.037806,0
0.666667,CHEVROLET,0.775746,0.092977,0.136807,0.043064,1
0.333333,CHEVROLET,0.753481,0.168076,0.191283,0.092524,0
0.444444,PONTIAC,0.544241,0.171046,0.196013,0.06552,1
0.222222,CHRYSLER,0.434549,0.215569,0.226069,0.065094,0
0.333333,DODGE,0.554909,0.185444,0.219332,0.134878,0
1,LINCOLN,0.835876,0.098096,0.129658,0.106168,0
0.444444,FORD,0.740459,0.185981,0.219112,0.074048,0
0.444444,NISSAN,0.570871,0.152293,0.179101,0.023877,0
0.777778,CHRYSLER,0.581791,0.084378,0.106284,0.149659,1
0.333333,CHEVROLET,0.538731,0.129296,0.150117,0.037806,0
0.222222,DODGE,0.705948,0.304104,0.333535,0.147953,1
0.555556,FORD,0.57666,0.166917,0.1967,0.120949,1
0.444444,FORD,0.641273,0.358697,0.406435,0.081865,0
0.777778,FORD,0.832792,0.052725,0.073587,0.290506,0
0.444444,PONTIAC,0.542889,0.133539,0.170356,0.176379,0
0.555556,CHEVROLET,0.754211,0.078041,0.112608,0.111001,0
0.555556,SCION,0.613299,0.152575,0.180778,0.015208,0
0.222222,CHRYSLER,0.6076,0.340254,0.376818,0.131751,0
0.444444,HYUNDAI,0.451079,0.177976,0.209267,0.041501,0
0.444444,SUZUKI,0.391228,0.071253,0.092617,0.042922,0
0.222222,JEEP,0.579988,0.246514,0.276365,0.051592,0
0.444444,FORD,0.769812,0.101689,0.122865,0.083997,0
0.777778,FORD,0.73173,0.111617,0.140107,0.116686,0
0.333333,FORD,0.538614,0.191469,0.216197,0.120949,0
0.444444,FORD,0.650633,0.095353,0.119566,0.098493,0
0.666667,FORD,0.755618,0.094957,0.123938,0.074048,0
0.666667,CHEVROLET,0.733416,0.097644,0.120995,0.129477,0
0.333333,PONTIAC,0.745545,0.156309,0.181741,0.240193,0
0.444444,FORD,0.606455,0.114333,0.132435,0.098493,1
0.555556,KIA,0.474687,0.063304,0.087612,0.029704,0
0.444444,FORD,0.618169,0.146777,0.181053,0.14838,0
0.222222,DODGE,0.390199,0.213221,0.228159,0.032831,0
0.444444,HYUNDAI,0.474362,0.065878,0.089592,0.041501,0
0.444444,DODGE,0.641399,0.127514,0.153747,0.165009,0
0.222222,CHEVROLET,0.599024,0.205782,0.230936,0.214895,0
0.777778,HONDA,0.425739,0.124006,0.14591,0.048749,0
0.333333,FORD,0.607744,0.214239,0.249278,0.048465,0
0.444444,CHEVROLET,0.778081,0.265777,0.342472,0.268476,0
0.444444,NISSAN,0.715236,0.250813,0.276007,0.129477,0
0.333333,FORD,0.602803,0.239668,0.296851,0.14838,0
0.444444,CHEVROLET,0.580754,0.126609,0.158532,0.06552,0
0.777778,DODGE,0.621785,0.141148,0.189413,0.207646,0
0.333333,KIA,0.559689,0.103527,0.121573,0.010091,0
0.333333,CHRYSLER,0.324604,0.160609,0.180668,0.072911,0
0.666667,TOYOTA,0.575921,0.164144,0.19021,0.052729,0
0.333333,DODGE,0.447264,0.226176,0.255575,0.088687,0
0.666667,DODGE,0.381362,0.148842,0.179376,0.075469,0
0.222222,NISSAN,0.549625,0.243204,0.273147,0.010091,0
0.333333,CHEVROLET,0.641534,0.181795,0.214134,0.081865,0
0.222222,CHRYSLER,0.63459,0.235397,0.27444,0.131751,0
0.333333,DODGE,0.568896,0.14457,0.164086,0.107021,0
0.222222,FORD,0.527612,0.294063,0.317531,0.037806,0
0.666667,CHEVROLET,0.54086,0.180607,0.187488,0.177516,0
0.222222,CHEVROLET,0.550959,0.193788,0.219167,0.190307,1
0.333333,DODGE,0.589024,0.132407,0.149759,0.098493,0
0.666667,DODGE,0.772734,0.193081,0.227719,0.206936,0
0.666667,BUICK,0.722568,0.122196,0.157597,0.277146,0
0.444444,CHEVROLET,0.629558,0.220971,0.268665,0.214895,1
0.222222,PONTIAC,0.717644,0.190931,0.210752,0.240193,0
0.333333,FORD,0.564648,0.190451,0.225327,0.037806,0
0.111111,DODGE,0.368358,0.21554,0.223979,0.032831,0
0.444444,CHEVROLET,0.501659,0.1388,0.167826,0.037806,0
0.666667,FORD,0.535954,0.131389,0.151657,0.080443,0
0.777778,BUICK,0.5908,0.082284,0.114836,0.257533,0
0.333333,CHEVROLET,0.392517,0.126241,0.149017,0.022882,0
0.555556,DODGE,0.312583,0.104546,0.143517,0.059693,0
0.333333,FORD,0.513049,0.117727,0.144177,0.051592,1
0.555556,CHEVROLET,0.664295,0.114672,0.142967,0.081865,0
0.555556,HYUNDAI,0.829537,0.106667,0.130785,0.022456,0
0.111111,CHEVROLET,0.551086,0.271943,0.309171,0.06552,0
0.777778,CHEVROLET,0.653916,0.127118,0.144205,0.257533,0
0.555556,SATURN,0.594831,0.134274,0.162986,0.165009,1
0.666667,FORD,0.77075,0.069952,0.090692,0.290506,0
0.666667,GMC,0.610594,0.073629,0.090362,0.257533,0
0.444444,CHEVROLET,0.568436,0.152943,0.18713,0.093235,0
0.222222,SUZUKI,0.342604,0.094674,0.116953,0.002843,0
0.555556,PONTIAC,0.808336,0.08367,0.108071,0.309409,0
0.111111,CHEVROLET,0.597509,0.293667,0.306146,0.081865,0
0.333333,DODGE,0.585588,0.153905,0.178468,0.051592,0
0.333333,DODGE,0.524853,0.268096,0.296466,0.107021,0
0.555556,FORD,0.562827,0.149549,0.208195,0.010091,0
0.666667,CHEVROLET,0.652004,0.170848,0.213639,0.214895,0
0.111111,CHRYSLER,0.399515,0.233446,0.239379,0.052871,0
0.222222,CHEVROLET,0.583216,0.174186,0.194693,0.037806,0
0.555556,FORD,0.591585,0.1261,0.150117,0.098493,1
0.555556,CHEVROLET,0.525692,0.148842,0.189385,0.093235,0
0.222222,CHEVROLET,0.498133,0.214013,0.242403,0.037806,0
0.333333,FORD,0.59411,0.273357,0.330538,0.14838,0
0.777778,FORD,0.923232,0.083105,0.107246,0.183059,0
0.333333,CHEVROLET,0.567967,0.173931,0.19571,0.176379,0
0.555556,FORD,0.637882,0.229061,0.2575,0.048465,0
0.111111,CHRYSLER,0.331304,0.169632,0.177891,0.072911,0
0.555556,FORD,0.803656,0.077928,0.106119,0.083997,0
0.333333,FORD,0.628675,0.122734,0.148522,0.065094,0
0.222222,CHRYSLER,0.41462,0.217747,0.225299,0.065094,0
0.888889,CHRYSLER,0.837878,0.078862,0.098501,0.208641,0
0.333333,CHEVROLET,0.539615,0.168444,0.193483,0.06552,0
0.444444,CHEVROLET,0.538235,0.126184,0.149044,0.037806,0
0.222222,CHEVROLET,0.65718,0.23749,0.263138,0.214895,0
0.444444,JEEP,0.71851,0.229825,0.261213,0.037095,0
0.444444,SATURN,0.64791,0.121489,0.147147,0.048465,1
0.555556,DODGE,0.59218,0.155121,0.187983,0.131751,0
0.777778,FORD,0.533745,0.11487,0.135652,0.121944,0
0.666667,BUICK,0.797109,0.077787,0.111178,0.311114,0
0.444444,FORD,0.746663,0.086188,0.109446,0.074048,0
0.555556,CHEVROLET,0.532861,0.166436,0.196783,0.107021,0
0.444444,DODGE,0.614418,0.25466,0.297099,0.131751,0
0.444444,DODGE,0.668885,0.10166,0.123883,0.098493,0
0.888889,FORD,0.613516,0.051254,0.072872,0.107732,0
0.777778,CHEVROLET,0.54471,0.089441,0.116321,0.219016,0
0.222222,DODGE,0.531364,0.197607,0.212952,0.079306,0
0.444444,CHRYSLER,0.335696,0.136452,0.155452,0.072911,0
0.555556,DODGE,0.477492,0.121178,0.169834,0.088687,0
0.222222,CHEVROLET,0.63873,0.217181,0.238499,0.214895,0
0.333333,DODGE,0.491163,0.186971,0.208992,0.088687,1
0.222222,FORD,0.654421,0.308913,0.340162,0.048465,0
0.555556,CHEVROLET,0.31601,0.124827,0.150639,0.102189,0
0.555556,KIA,0.811871,0.176958,0.227059,0.247868,1
0.222222,DODGE,0.636439,0.281023,0.312388,0.098493,0
0.222222,FORD,0.707175,0.345883,0.379293,0.055571,0
0.111111,PONTIAC,0.401959,0.238367,0.245236,0.062962,0
0.555556,MAZDA,0.626871,0.194976,0.226482,0.081865,0
0.222222,DODGE,0.634239,0.195005,0.225767,0.065094,1
0.333333,CHEVROLET,0.35797,0.216842,0.237234,0.123081,0
0.333333,DODGE,0.48843,0.192657,0.247628,0.065094,0
0.555556,PONTIAC,0.811519,0.102962,0.12545,0.268476,0
0.555556,FORD,0.735229,0.077051,0.104661,0.074048,0
0.444444,KIA,0.626285,0.159251,0.191888,0.115122,1
0.222222,PONTIAC,0.52424,0.268068,0.300811,0.06552,0
0.444444,CHEVROLET,0.318283,0.119085,0.151822,0.123081,0
0.555556,HYUNDAI,0.454451,0.076429,0.100894,0.029704,0
0.777778,DODGE,0.769307,0.116793,0.153197,0.249574,0
0.555556,CHRYSLER,0.439094,0.142194,0.185261,0.100483,1
0.444444,FORD,0.568932,0.185218,0.209652,0.120949,0
0.444444,CHRYSLER,0.711196,0.168048,0.206847,0.147953,0
0.111111,DODGE,0.369729,0.186604,0.192658,0.032831,0
0.444444,DODGE,0.754599,0.233615,0.283102,0.037095,0
0.333333,SATURN,0.546117,0.146833,0.175306,0.037806,0
0.333333,CHEVROLET,0.38588,0.195372,0.220899,0.042922,0
0.666667,FORD,0.641164,0.070659,0.087887,0.141131,0
0.222222,CHRYSLER,0.463523,0.140412,0.166671,0.088687,0
0.444444,KIA,0.672186,0.195316,0.233851,0.181637,0
0.222222,FORD,0.68546,0.361186,0.39813,0.074048,0
0.666667,CHEVROLET,0.601279,0.048369,0.068665,0.141131,0
0.222222,DODGE,0.671753,0.219698,0.242513,0.098493,0
0.333333,CHEVROLET,0.521859,0.211099,0.230111,0.176379,0
0.222222,DODGE,0.579519,0.217747,0.241331,0.079306,0
0.111111,FORD,0.516755,0.306028,0.353582,0.051592,0
0.444444,MAZDA,0.45823,0.212966,0.2553,0.041501,0
0.333333,HONDA,0.540553,0.302549,0.32259,0.010091,0
0.444444,DODGE,0.679806,0.205527,0.240148,0.147953,0
0.444444,FORD,0.638847,0.283314,0.312746,0.081865,0
0.555556,CHEVROLET,0.469177,0.054338,0.075182,0.065094,0
1,TOYOTA,0.837382,0.164173,0.173106,0.147101,0
0.444444,FORD,0.54627,0.129777,0.158862,0.051592,0
0.555556,MITSUBISHI,0.475075,0.127797,0.1458,0.006111,0
0.555556,CHEVROLET,0.652437,0.156847,0.19901,0.115122,0
0.444444,DODGE,0.599502,0.1289,0.158532,0.165009,0
0.333333,CHEVROLET,0.489855,0.182304,0.203245,0.147527,0
0.666667,FORD,0.618205,0.059429,0.075127,0.141131,0
0.444444,CHRYSLER,0.710286,0.120584,0.149539,0.184906,0
0.222222,CHRYSLER,0.427362,0.168557,0.183061,0.088687,0
0.555556,CHEVROLET,0.758738,0.206489,0.247931,0.184906,0
0.444444,PONTIAC,0.77956,0.151755,0.180943,0.022456,0
0.555556,HONDA,0.758837,0.178033,0.19549,0.018761,0
0.333333,KIA,0.251641,0.137103,0.160126,0,0
0.888889,NISSAN,0.673367,0.089469,0.106504,0.057845,0
0.555556,FORD,0.825623,0.162447,0.202557,0.083997,0
0.555556,CHRYSLER,0.78617,0.162267,0.188774,0.145395,1
0.333333,DODGE,0.667451,0.224931,0.248976,0.131751,0
0.333333,DODGE,0.643031,0.283484,0.301774,0.131751,0
0.555556,SUZUKI,0.561817,0.194354,0.225437,0.079306,0
0.555556,TOYOTA,0.68977,0.238905,0.295614,0.018761,0
0.555556,MAZDA,0.586895,0.154414,0.186058,0.120949,0
0.333333,FORD,0.644925,0.162051,0.205967,0.015208,0
0.222222,DODGE,0.647053,0.186745,0.20528,0.065094,0
0.444444,MAZDA,0.495978,0.227619,0.259453,0.07689,0
0.666667,DODGE,0.624761,0.071564,0.090142,0.098493,0
0.333333,CHEVROLET,0.725363,0.21175,0.246858,0.25867,0
0.666667,MERCURY,0.771832,0.065143,0.091379,0.126634,0
0.555556,DODGE,0.741514,0.231352,0.277437,0.074048,0
0.777778,FORD,0.66866,0.095635,0.113763,0.091103,0
0.222222,DODGE,0.49596,0.271321,0.300014,0.065094,0
0.666667,PONTIAC,0.618349,0.064917,0.086869,0.29079,0
0.555556,CHRYSLER,0.738908,0.123271,0.147697,0.184906,0
0.222222,CHRYSLER,0.756935,0.233021,0.294514,0.184906,0
0.888889,INFINITI,0.654826,0.125619,0.159852,0.124503,0
0.555556,NISSAN,0.668137,0.112579,0.136477,0.015208,0
0.222222,DODGE,0.508143,0.356179,0.386745,0.023877,0
0.444444,SATURN,0.603236,0.123356,0.150639,0.048465,0
0.555556,HONDA,0.625717,0.240291,0.260085,0.015208,0
0.333333,PONTIAC,0.640064,0.184511,0.218452,0.214895,1
0.222222,KIA,0.674359,0.136085,0.156524,0.015208,1
0.333333,CHEVROLET,0.392878,0.166125,0.196315,0.042922,0
0.777778,CHRYSLER,0.810536,0.079739,0.094734,0.208641,1
0.333333,FORD,0.612353,0.155517,0.191283,0.098493,0
0.444444,HYUNDAI,0.481369,0.192713,0.214437,0.088687,0
0.444444,CHEVROLET,0.802456,0.154018,0.178413,0.268476,0
0.333333,DODGE,0.536468,0.190988,0.211825,0.051592,0
0.777778,CHRYSLER,0.647919,0.088507,0.105294,0.191018,1
0.333333,FORD,0.653753,0.1459,0.173408,0.14838,0
0.333333,CHEVROLET,0.669435,0.191412,0.213942,0.214895,0
0.444444,CHRYSLER,0.640488,0.162249,0.196645,0.198266,0
0.444444,DODGE,0.671464,0.198314,0.233081,0.165009,0
0.444444,CHEVROLET,0.666721,0.155291,0.184628,0.115122,0
0.555556,CHRYSLER,0.357925,0.084208,0.099574,0.083002,0
0.555556,FORD,0.644753,0.092213,0.116266,0.098493,0
0.888889,CHRYSLER,0.705218,0.015897,0.026564,0.153638,0
0.555556,MAZDA,0.736004,0.167793,0.19846,0.129477,0
0.444444,CHEVROLET,0.513427,0.184143,0.212842,0.190307,0
0.333333,FORD,0.608096,0.268351,0.324763,0.14838,0
0.444444,PONTIAC,0.676848,0.136565,0.163509,0.248152,0
0.666667,FORD,0.790472,0.20185,0.229094,0.104463,0
0.666667,CHEVROLET,0.664295,0.131474,0.165874,0.115122,0
0.444444,FORD,0.748269,0.161033,0.19934,0.184906,0
0.333333,PONTIAC,0.724687,0.223489,0.264073,0.240193,0
1,JEEP,0.721188,0.100529,0.123168,0.24602,1
0.555556,FORD,0.705434,0.135887,0.161034,0.111001,0
0.444444,CHEVROLET,0.603308,0.174978,0.20627,0.131751,0
0.333333,CHEVROLET,0.69464,0.24377,0.291957,0.16643,1
0.333333,CHRYSLER,0.614733,0.206263,0.223842,0.098493,0
0.444444,FORD,0.408794,0.296439,0.340245,0.065094,0
0.333333,CHEVROLET,0.626709,0.158883,0.185096,0.115122,0
0.333333,CHEVROLET,0.649839,0.221056,0.292672,0.098493,0
0.555556,FORD,0.624626,0.202416,0.225712,0.015208,0
0.666667,DODGE,0.59438,0.073799,0.112993,0.131751,1
0.555556,CHRYSLER,0.752949,0.162306,0.199753,0.184906,0
0.444444,FORD,0.76396,0.105111,0.137522,0.074048,0
0.555556,CHEVROLET,0.612542,0.071196,0.084752,0.048465,0
0.777778,CHRYSLER,0.848339,0.079852,0.096906,0.208641,0
0.777778,NISSAN,0.714903,0.063898,0.069545,0.061399,0
0.444444,CHRYSLER,0.73816,0.185048,0.215179,0.147953,0
0.444444,FORD,0.612082,0.196278,0.234264,0.14838,0
0.444444,FORD,0.659398,0.177071,0.201705,0.14838,0
0.444444,FORD,0.714208,0.103103,0.137,0.074048,0
0.444444,NISSAN,0.680121,0.262665,0.310903,0.037095,0
0.444444,KIA,0.475399,0.070744,0.089674,0.006111,0
0.888889,HYUNDAI,0.595607,0.091873,0.101279,0.141131,0
0.222222,DODGE,0.387007,0.246514,0.259013,0.052871,0
0.555556,MITSUBISHI,0.595922,0.135179,0.140905,0.015208,0
0.444444,CHEVROLET,0.529596,0.172149,0.196095,0.037806,0
0.222222,DODGE,0.398451,0.219387,0.242706,0.052871,0
0.777778,CHEVROLET,0.760776,0.144514,0.179898,0.282831,1
0.222222,DODGE,0.51735,0.205357,0.227829,0.079306,0
0.333333,TOYOTA,0.724227,0.218058,0.244768,0.018761,0
0.333333,CHEVROLET,0.434828,0.178655,0.209955,0.053297,0
0.333333,PONTIAC,0.613453,0.191752,0.217104,0.115122,1
0.888889,LINCOLN,0.418885,0.104291,0.127458,0.072342,0
0.444444,FORD,0.746528,0.263061,0.300784,0.111001,0
0.444444,GMC,0.670923,0.213674,0.252083,0.098493,0
0.333333,CHEVROLET,0.624391,0.235001,0.266218,0.214895,0
0.444444,CHEVROLET,0.505203,0.162267,0.188774,0.093235,0
0.333333,HYUNDAI,0.464154,0.17099,0.189358,0.029704,0
0.555556,CHEVROLET,0.642156,0.116341,0.147807,0.214895,1
0.555556,CHEVROLET,0.64873,0.114672,0.142637,0.081865,0
0.333333,KIA,0.581791,0.187169,0.2,0.037806,0
0.222222,DODGE,0.365283,0.217832,0.223154,0.032831,0
0.555556,DODGE,0.768369,0.236783,0.278675,0.206936,0
0.333333,CHEVROLET,0.618043,0.183577,0.214657,0.115122,0
0.333333,CHRYSLER,0.432249,0.119764,0.145222,0.088687,0
0.333333,DODGE,0.597464,0.111108,0.141372,0.098493,1
0.444444,KIA,0.764789,0.117331,0.1381,0.018761,0
0.555556,FORD,0.776242,0.269652,0.296714,0.104463,0
0.333333,CHEVROLET,0.69161,0.182587,0.210477,0.092524,0
0.333333,FORD,0.557732,0.093627,0.114808,0.051592,0
0.666667,CHEVROLET,0.559391,0.153113,0.190678,0.219016,0
0.555556,FORD,0.650471,0.136198,0.163536,0.14838,0
0.666667,CHRYSLER,0.388324,0.070404,0.088079,0.115549,0
0.444444,CHEVROLET,0.809175,0.12692,0.154847,0.06353,0
0.444444,KIA,0.541473,0.104263,0.133727,0.010091,0
0.444444,DODGE,0.631443,0.226091,0.249141,0.131751,0
0.222222,CHRYSLER,0.539723,0.237406,0.264238,0.107021,0
0.777778,CHEVROLET,0.741496,0.047096,0.063743,0.319784,0
0.888889,PONTIAC,0.765447,0.072582,0.095971,0.282831,0
0.444444,FORD,0.645935,0.125279,0.157459,0.14838,0
0.888889,MAZDA,0.547091,0.052725,0.067592,0.080443,1
0.111111,CHRYSLER,0.302186,0.225469,0.225712,0.059693,0
0.444444,PONTIAC,0.619504,0.0949,0.122095,0.098493,0
0.666667,GMC,0.647486,0.200153,0.233411,0.207646,0
0.444444,CHRYSLER,0.558607,0.135095,0.163069,0.093235,0
0.555556,DODGE,0.598844,0.078437,0.094954,0.031836,0
0.222222,CHEVROLET,0.735554,0.224677,0.249608,0.240193,0
0.444444,NISSAN,0.857907,0.203887,0.241853,0.145395,0
0.444444,PONTIAC,0.701133,0.154442,0.180586,0.240193,0
0.333333,DODGE,0.543601,0.177326,0.20341,0.051592,0
0.222222,CHEVROLET,0.755456,0.225978,0.250433,0.240193,0
0.222222,CHRYSLER,0.479845,0.184397,0.19978,0.088687,0
0.444444,CHRYSLER,0.518441,0.141516,0.162876,0.093235,0
0.333333,CHEVROLET,0.598781,0.169971,0.196068,0.115122,0
0.222222,CHRYSLER,0.469601,0.188188,0.201017,0.088687,0
0.444444,FORD,0.705542,0.233615,0.264018,0.129477,0
0.555556,DODGE,0.636412,0.162267,0.188774,0.065094,1
0.555556,CHEVROLET,0.826642,0.181031,0.219992,0.268476,0
0.555556,DODGE,0.50532,0.064125,0.083184,0.079306,0
0.666667,CHEVROLET,0.527838,0.073629,0.094596,0.079306,0
0.555556,DODGE,0.709014,0.171075,0.20616,0.111001,0
0.666667,MITSUBISHI,0.605337,0.101887,0.13722,0.057845,0
0.555556,SATURN,0.445947,0.110599,0.128915,0.147527,0
0.333333,CHEVROLET,0.359124,0.193279,0.215977,0.042922,0
1,CHRYSLER,0.763716,0.066953,0.089069,0.190591,1
0.444444,CHEVROLET,0.832459,0.173705,0.201842,0.145395,0
0.444444,CHEVROLET,0.441186,0.178259,0.217159,0.088687,0
0.444444,CHEVROLET,0.464912,0.129155,0.150392,0.029704,0
0.111111,CHRYSLER,0.458897,0.169632,0.177891,0.088687,0
0.222222,CHEVROLET,0.303656,0.180409,0.187955,0.017055,0
0.666667,SATURN,0.354128,0.101547,0.108621,0.185759,0
0.333333,CHEVROLET,0.584695,0.178146,0.19615,0.190307,0
0.333333,SUZUKI,0.672294,0.098775,0.114148,0.015208,0
0.222222,PONTIAC,0.601116,0.211099,0.234814,0.081865,0
0.666667,TOYOTA,0.567958,0.160835,0.180393,0.010091,1
0.111111,CHRYSLER,0.402906,0.196872,0.201237,0.072911,1
0.444444,CHEVROLET,0.705831,0.125704,0.151134,0.129477,1
0.222222,CHEVROLET,0.399046,0.1416,0.156689,0.022882,0
0.666667,SATURN,0.687976,0.061211,0.078565,0.209068,0
0.444444,CHEVROLET,0.46667,0.151783,0.179321,0.07689,0
0.333333,CHRYSLER,0.641678,0.328713,0.359357,0.198266,0
0.222222,PONTIAC,0.479304,0.228948,0.245841,0.053297,0
0.333333,DODGE,0.448012,0.148417,0.166121,0.088687,0
0.222222,NISSAN,0.572368,0.469267,0.575003,0.093235,0
0.222222,CHRYSLER,0.486888,0.189913,0.201457,0.088687,0
0.333333,CHEVROLET,0.610576,0.191639,0.211385,0.214895,0
0.333333,CHEVROLET,0.59493,0.15382,0.174151,0.048465,0
0.333333,MAZDA,0.48761,0.215625,0.239681,0.07689,0
0.555556,DODGE,0.740766,0.130852,0.159412,0.184906,0
0.777778,LEXUS,0.605553,0.22759,0.253073,0.124503,0
0.333333,ISUZU,0.446795,0.19161,0.220404,0.065094,0
0.444444,CHRYSLER,0.637088,0.142308,0.164416,0.131751,0
